Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,3.267,3.267,screen dark,1.9690868509289998
0,3.267,3.267,wifi running,0.3049256029623576
0,3.267,3.267,phone_scanning,0.25519030428751

