datetime,cpu
Sat Oct 17 04:04:20 GMT 2020,12
Sat Oct 17 04:04:21 GMT 2020,12
Sat Oct 17 04:04:21 GMT 2020,12
Sat Oct 17 04:04:21 GMT 2020,12
Sat Oct 17 04:04:21 GMT 2020,12
Sat Oct 17 04:04:22 GMT 2020,12
Sat Oct 17 04:04:22 GMT 2020,12
Sat Oct 17 04:04:22 GMT 2020,12
Sat Oct 17 04:04:22 GMT 2020,12
Sat Oct 17 04:04:23 GMT 2020,12
Sat Oct 17 04:04:23 GMT 2020,12
Sat Oct 17 04:04:23 GMT 2020,12
Sat Oct 17 04:04:23 GMT 2020,12
Sat Oct 17 04:04:24 GMT 2020,12
Sat Oct 17 04:04:24 GMT 2020,12
Sat Oct 17 04:04:24 GMT 2020,12
Sat Oct 17 04:04:24 GMT 2020,12
Sat Oct 17 04:04:25 GMT 2020,12
Sat Oct 17 04:04:25 GMT 2020,12
Sat Oct 17 04:04:25 GMT 2020,12
Sat Oct 17 04:04:25 GMT 2020,12
Sat Oct 17 04:04:26 GMT 2020,12
Sat Oct 17 04:04:26 GMT 2020,12
Sat Oct 17 04:04:26 GMT 2020,12
Sat Oct 17 04:04:26 GMT 2020,12
