Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,2.693,2.693,screen dark,1.593238406862
0,2.693,2.693,wifi running,0.24672308468566312
0,2.693,2.693,phone_scanning,0.18881385239948015

