Time  [ms],Memory Usage [KB]
0,2318196
102,2324600
202,2335520
302,2357356
402,2361572
503,2360252
603,2359620
703,2378836
804,2381020
904,2384676
1004,2384096
1105,2382948
1205,2381692
1305,2381924
1406,2383528
1506,2385064
1606,2390072
1707,2394040
1807,2400260
1908,2405744
2008,2406660
2109,2408092
2209,2408688
2310,2410140
2410,2411812
2512,2412308
2611,2420300
