Time  [ms],Memory Usage [KB]
0,2410628
101,2419116
201,2428228
303,2444932
402,2448736
503,2450796
604,2454664
705,2473548
805,2477424
906,2478464
1007,2475720
1107,2478412
1207,2478864
1307,2481516
1408,2483124
1508,2488032
1609,2491128
1709,2499972
1810,2516356
1910,2524584
2010,2525528
