Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,5.561,5.561,screen dark,3.351726959907
0,5.561,5.561,wifi running,0.5190362038792993
0,5.561,5.561,phone_scanning,0.44321039295340386

