datetime,cpu
Sun Oct 18 01:06:09 GMT 2020,24
Sun Oct 18 01:06:09 GMT 2020,24
Sun Oct 18 01:06:09 GMT 2020,24
Sun Oct 18 01:06:10 GMT 2020,24
Sun Oct 18 01:06:10 GMT 2020,24
Sun Oct 18 01:06:10 GMT 2020,24
Sun Oct 18 01:06:10 GMT 2020,24
Sun Oct 18 01:06:11 GMT 2020,24
Sun Oct 18 01:06:11 GMT 2020,24
Sun Oct 18 01:06:11 GMT 2020,24
Sun Oct 18 01:06:11 GMT 2020,24
Sun Oct 18 01:06:11 GMT 2020,24
Sun Oct 18 01:06:12 GMT 2020,24
Sun Oct 18 01:06:12 GMT 2020,24
Sun Oct 18 01:06:12 GMT 2020,24
Sun Oct 18 01:06:12 GMT 2020,24
Sun Oct 18 01:06:13 GMT 2020,24
Sun Oct 18 01:06:13 GMT 2020,24
Sun Oct 18 01:06:13 GMT 2020,24
Sun Oct 18 01:06:13 GMT 2020,24
Sun Oct 18 01:06:13 GMT 2020,24
Sun Oct 18 01:06:14 GMT 2020,24
Sun Oct 18 01:06:14 GMT 2020,24
Sun Oct 18 01:06:14 GMT 2020,24
