Time  [ms],Memory Usage [KB]
0,2500180
101,2501404
201,2500832
301,2501344
402,2503064
502,2502552
603,2516596
705,2524520
805,2507452
904,2507016
1005,2509600
1105,2516864
1206,2522560
1306,2527212
1407,2523736
1507,2530176
1607,2531212
1707,2531024
1808,2531640
1908,2530008
2009,2532728
2109,2533940
2209,2537568
2310,2533908
2410,2533480
2510,2537148
2611,2540316
2711,2543088
2812,2546632
2912,2570628
3012,2572192
3113,2597424
3213,2602204
3314,2604572
3414,2604924
3514,2606396
3615,2608592
3715,2609864
3816,2611624
