Time  [ms],Memory Usage [KB]
0,2444264
100,2445564
200,2446540
301,2447448
401,2448160
501,2440156
602,2443824
702,2462092
803,2465172
903,2468652
1003,2470280
1105,2466308
1205,2471408
1305,2477832
1406,2478804
1506,2479372
1606,2476924
1706,2477608
1806,2480856
1907,2481620
2007,2483856
2108,2483920
2208,2485564
2308,2485672
2409,2489492
2511,2489676
2609,2490956
2710,2491892
2810,2495444
2910,2498084
3011,2500660
3111,2503548
3212,2506820
3313,2530008
3413,2534224
3513,2538928
3614,2554696
3714,2565564
3814,2570084
3915,2571376
4016,2571708
4116,2581972
4217,2582560
4323,2585272
