Time  [ms],Memory Usage [KB]
0,2522888
103,2505496
203,2507428
304,2508816
404,2509244
505,2509112
606,2509536
708,2531444
809,2535360
909,2534576
1009,2530624
1110,2534684
1211,2536728
1311,2529428
1411,2529984
1512,2536092
1612,2540652
1713,2545804
1813,2545776
1914,2546032
2015,2550480
2116,2551556
2216,2564668
2316,2568496
2417,2571064
2518,2572980
2619,2575212
2719,2578748
2820,2580696
2920,2581216
3021,2582920
3121,2587104
3221,2588444
3322,2609928
3424,2616080
3524,2630680
3626,2631124
3724,2632028
3825,2630452
3925,2634984
4026,2641480
4126,2614188
4228,2614008
4329,2615796
4428,2620940
4529,2632828
4630,2639464
4729,2640868
4830,2640860
4930,2642884
5031,2645788
5132,2649300
5232,2652460
5332,2653396
5432,2655336
5533,2657688
5633,2659344
5734,2662600
5834,2663356
