Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,3.568,3.568,screen dark,2.110907774112
0,3.568,3.568,wifi running,0.3268874735085206
0,3.568,3.568,phone_scanning,0.2896259989896604

