Time  [ms],Memory Usage [KB]
0,2400108
52,2404408
155,2430240
260,2428496
356,2434652
458,2436712
557,2436324
657,2454272
758,2457396
858,2458732
959,2461040
1059,2461216
1159,2445320
1260,2454608
1361,2461160
1461,2468876
1561,2470928
1661,2470756
