Time  [ms],Memory Usage [KB]
0,2447980
99,2455992
197,2463796
297,2467176
398,2490596
498,2494700
599,2495568
702,2498760
801,2517224
902,2518876
1002,2524364
1103,2527524
1203,2534884
1303,2529140
1403,2533160
1505,2534752
1605,2531280
1706,2532260
1806,2532732
1906,2527072
2007,2527480
2108,2530220
