Time  [ms],Memory Usage [KB]
0,2516148
100,2517752
150,2519788
251,2518424
351,2500788
451,2499896
551,2505044
652,2521096
753,2523280
852,2523424
953,2523760
1053,2530096
1154,2535684
1254,2541972
1354,2544608
1455,2544604
1555,2549876
1659,2550144
1759,2550580
1860,2553004
1960,2572752
2061,2581340
2161,2579480
