Time  [ms],Memory Usage [KB]
0,2455484
100,2451448
201,2453944
301,2454020
402,2454124
502,2454152
602,2455976
703,2475604
803,2478528
903,2477040
1004,2480788
1104,2487772
1205,2489608
1305,2493956
1405,2498316
1506,2505520
1606,2508152
1707,2506260
1807,2503328
1908,2496328
2008,2497068
2109,2497784
2209,2498052
2310,2498716
2411,2499916
2510,2499784
2611,2495916
2711,2493548
2811,2493752
2912,2493828
3012,2494956
3112,2496484
3213,2496976
3313,2514292
3414,2512824
3515,2505668
3615,2504160
3715,2515560
3816,2501812
3916,2506964
4017,2523316
4117,2542976
4218,2544460
4317,2551644
4422,2566464
4520,2567836
