Time  [ms],Memory Usage [KB]
0,2610936
101,2594140
201,2594888
302,2595640
402,2596804
502,2596348
603,2598620
706,2618432
806,2619168
906,2619296
1007,2619236
1107,2625280
1208,2632420
1310,2631928
1411,2632688
1512,2632432
1612,2636516
1712,2640468
1813,2641968
1913,2641964
2014,2642216
2116,2642216
2214,2643152
2316,2641780
2415,2641980
2516,2642512
2617,2635148
2717,2634232
2818,2634556
2918,2635172
3019,2635368
3119,2636228
3220,2637460
3321,2639348
3421,2656516
3521,2655724
3622,2655324
3722,2655880
3823,2653996
3923,2658136
4024,2646524
4124,2667332
4225,2672296
4325,2671660
