Time  [ms],Memory Usage [KB]
0,2569288
101,2564132
201,2565984
302,2566016
402,2567416
503,2567336
606,2586988
704,2593596
804,2576624
905,2569864
1005,2565212
1105,2567360
1206,2575480
1307,2576772
1408,2580576
1508,2579680
1609,2581544
1711,2585552
1810,2585128
1910,2586676
2011,2587092
2112,2586924
2212,2586476
2314,2587468
2414,2587756
2515,2588028
2615,2588584
2718,2588376
2816,2589444
2918,2588856
3017,2589028
3119,2589020
3218,2589220
3318,2589772
3422,2592096
3519,2597952
3619,2612864
3720,2611700
3820,2608524
3920,2605368
4022,2599760
4121,2609124
4222,2605124
4323,2627116
4423,2628464
