Time  [ms],Memory Usage [KB]
0,2594280
98,2596816
200,2598792
300,2598384
401,2599268
501,2600072
602,2601460
702,2620896
802,2604296
903,2608216
1003,2608984
1104,2609184
1204,2612516
1304,2616040
1405,2615584
1505,2618792
1605,2620688
1706,2623660
1806,2622940
1907,2623864
2007,2625552
2107,2628196
2208,2633460
2308,2637488
2408,2641048
2509,2644016
2609,2646592
2709,2664384
2811,2686620
2910,2680612
3011,2678060
3113,2701272
3213,2706612
3314,2706584
3415,2709324
3515,2711288
3616,2712416
