Time  [ms],Memory Usage [KB]
0,2470992
100,2471584
200,2473052
300,2474328
401,2475680
501,2469324
601,2469728
702,2488528
802,2490864
903,2494444
1003,2492676
1104,2500848
1204,2504384
1305,2508072
1405,2511132
1506,2514804
1606,2522080
1707,2503020
1807,2498396
1907,2500072
2007,2501164
2108,2518364
2208,2523344
2308,2540288
2409,2545196
2509,2555484
2609,2552596
