Time  [ms],Memory Usage [KB]
0,2464004
100,2445260
201,2447908
302,2448156
402,2449344
502,2447660
602,2443988
703,2461628
803,2465132
903,2468616
1004,2471136
1104,2472016
1204,2478032
1305,2479996
1406,2477760
1506,2484752
1606,2482608
1707,2485468
1807,2485512
1908,2507812
2008,2508012
2108,2525572
