Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,4.142,4.142,screen dark,2.4504988790280002
0,4.142,4.142,wifi running,0.37947531257631517
0,4.142,4.142,phone_scanning,0.3271045599163461

