Time  [ms],Memory Usage [KB]
0,2470132
101,2469276
201,2471600
302,2471344
402,2471712
502,2469892
603,2467136
705,2488180
807,2490304
906,2491252
1007,2498008
1107,2502336
1207,2499320
1308,2501164
1408,2501440
1508,2505448
1609,2503076
1709,2502896
1810,2505744
1910,2506992
2010,2506996
2111,2507192
2212,2505036
2311,2506300
2412,2505516
2512,2505492
2613,2506176
2713,2507204
2814,2508708
2914,2510060
3014,2511272
3119,2512016
3220,2514484
3320,2514996
3420,2516188
3521,2515452
3621,2515688
3722,2516944
3822,2516948
3922,2517480
4024,2517680
4123,2520748
4224,2522216
4324,2524124
4424,2543676
4525,2552752
4625,2564472
4725,2567280
4826,2568548
4926,2571356
5026,2574200
5131,2576684
