Time  [ms],Memory Usage [KB]
0,2347108
100,2352352
201,2364012
301,2371292
404,2395348
506,2401160
605,2401136
707,2400196
808,2419392
909,2420788
1010,2422668
1109,2422672
1209,2424480
1310,2423924
1410,2426056
1511,2427064
1611,2427344
1712,2428672
1812,2431024
1912,2432760
2013,2433916
2113,2436544
2213,2436608
2314,2438820
2414,2440808
2515,2442648
2615,2445636
2715,2446240
2816,2454400
2916,2455360
3017,2460280
3117,2466144
3218,2467148
3318,2469460
3419,2469292
3518,2474140
3619,2477520
3720,2475500
3823,2477464
3921,2483284
