Time  [ms],Memory Usage [KB]
0,2547272
100,2550268
201,2558452
303,2565400
403,2583796
504,2592148
604,2593556
704,2595428
805,2595916
905,2599068
1006,2599616
1106,2600076
1206,2600464
1306,2600928
1407,2602420
1507,2599952
1608,2602176
1708,2604796
1809,2607272
1909,2611716
2009,2612552
2110,2615008
2210,2616564
2310,2618016
2410,2621788
2512,2624812
2612,2632376
2712,2636344
2813,2638008
2913,2638120
3014,2638652
3114,2651288
3216,2649524
3315,2650756
3415,2653264
3516,2655408
3616,2661332
3716,2659836
3817,2661992
3917,2668432
