Time  [ms],Memory Usage [KB]
0,2489500
100,2494384
201,2504704
300,2511736
401,2528916
501,2532532
601,2534432
701,2553752
802,2557100
904,2553040
1004,2555308
1105,2555872
1205,2561036
1306,2572240
1406,2570732
1507,2575688
1607,2579440
1708,2581024
1808,2583404
1909,2584268
2009,2585920
2109,2589336
2210,2590416
2310,2591952
2410,2592216
2511,2595184
2611,2601884
2711,2602544
2813,2603208
2912,2603612
3013,2605904
3113,2613420
3213,2616604
3314,2619004
3415,2619248
3516,2621544
3616,2625448
3716,2623432
3819,2627744
3917,2631644
4018,2632848
4118,2616576
4219,2617592
