Time  [ms],Memory Usage [KB]
0,2423320
102,2433228
205,2425384
303,2443440
403,2442564
504,2445308
604,2449516
705,2467888
805,2467844
905,2468156
1006,2468156
1107,2467388
1207,2456096
1309,2456468
1408,2456864
1509,2457612
1609,2461232
1709,2464180
1809,2467492
1910,2467572
2010,2463100
2113,2464508
2211,2465696
2311,2466408
2411,2467340
2512,2469156
2612,2478204
2713,2482272
2814,2481000
2914,2484044
3015,2484700
3116,2484968
3215,2484804
3316,2485236
3366,2486596
3466,2485472
3566,2486328
3667,2487160
3767,2487476
3867,2486936
3968,2486956
4068,2491672
4168,2501412
4269,2504412
4370,2506036
4470,2506532
4570,2508088
4671,2507236
4771,2510484
4872,2507692
4972,2500068
5072,2499340
5175,2497212
