Time  [ms],Memory Usage [KB]
0,2361792
97,2368524
148,2368560
248,2378656
349,2401480
450,2401308
551,2403496
653,2405616
803,2426580
854,2426164
954,2426984
1054,2427320
1155,2430708
1256,2433804
1356,2436096
1456,2437128
1556,2436604
1657,2437196
1757,2426816
1858,2427512
1958,2429536
2058,2429788
2159,2432084
2259,2425624
2359,2425496
2460,2426060
2560,2434632
2660,2437568
2761,2437448
2862,2437820
2962,2437912
3062,2438628
3163,2437552
3263,2438340
3363,2439052
3463,2437892
3564,2439536
3664,2441688
3764,2446604
3865,2454200
3965,2458148
4066,2458384
4168,2458932
4267,2460388
4368,2461628
4468,2450844
4568,2453164
4669,2454228
4769,2460480
4870,2452408
4970,2452248
5071,2452836
