Time  [ms],Memory Usage [KB]
0,2449024
101,2445220
201,2448060
302,2446908
402,2448080
502,2448084
602,2452104
703,2469976
804,2473824
903,2473056
1005,2483868
1104,2492396
1205,2485696
1305,2491412
1407,2490392
1507,2494944
1608,2494876
1708,2495888
1808,2497460
1909,2528520
2010,2532156
2110,2542292
