Time  [ms],Memory Usage [KB]
0,2417960
102,2426872
201,2444112
302,2439272
403,2446344
503,2447332
604,2449776
706,2468572
756,2469320
856,2470952
957,2471628
1057,2472880
1159,2476288
1258,2479864
1358,2479404
1459,2480672
1560,2481776
1660,2479664
1761,2475780
1861,2477008
1963,2477520
2062,2479284
2163,2481276
2263,2482080
2363,2484508
2464,2485612
2564,2494116
2664,2494900
2765,2495772
2865,2496636
2966,2496896
3066,2497860
3167,2496268
3268,2495568
3367,2494992
3468,2495536
3568,2495252
3669,2497476
3769,2501796
3870,2511468
3970,2514480
4071,2515448
4172,2516224
4271,2517856
4372,2519224
4472,2519536
4572,2522020
4672,2523852
4773,2504248
4874,2507356
4974,2506376
5074,2507196
