Time  [ms],Memory Usage [KB]
0,2624536
101,2631076
201,2642412
302,2660608
402,2667668
502,2668284
603,2669876
703,2688920
805,2691500
904,2692348
1004,2691816
1105,2681040
1205,2679032
1305,2681524
1406,2683764
1506,2687156
1607,2686744
1707,2688080
1807,2686164
1909,2684676
2008,2687164
2108,2684840
2210,2687256
2309,2689684
2410,2689996
2510,2692584
2611,2693852
2714,2696164
2814,2703080
2915,2704976
3015,2699644
3116,2702716
3216,2702084
3317,2702084
3417,2702648
3518,2702648
3618,2702068
3719,2701532
3819,2702264
3919,2702040
4020,2703516
4120,2704220
4221,2706908
4321,2713912
4422,2719828
4522,2721068
4622,2722120
4722,2723316
4823,2723456
4924,2718732
5023,2721392
5124,2722984
5225,2722360
5326,2724552
5428,2723780
