Time  [ms],Memory Usage [KB]
0,2608304
101,2613744
201,2619128
304,2625004
404,2647008
505,2649452
602,2649300
704,2653972
804,2673916
904,2675948
1005,2674968
1106,2674796
1206,2673812
1307,2676096
1407,2680216
1507,2671768
1608,2669952
1708,2670944
1808,2672272
1909,2671216
2010,2671456
2110,2671704
2210,2674220
2311,2675468
2411,2677116
2511,2676372
2611,2678716
2712,2685668
2813,2687960
2913,2687272
3014,2689516
3115,2690700
3216,2691284
3315,2691600
3415,2689836
3515,2691132
3616,2690812
3716,2691316
3816,2693816
3917,2696932
4017,2705232
4118,2708208
4218,2709772
4320,2710268
4419,2711576
4519,2712516
4620,2710456
4720,2713484
4821,2715048
4923,2697816
5023,2698708
