Time  [ms],Memory Usage [KB]
0,2327148
51,2330604
153,2353308
259,2362912
354,2365984
454,2370612
554,2371064
655,2390364
755,2394508
856,2396220
956,2396080
1057,2395080
1157,2398088
1257,2401624
