Time  [ms],Memory Usage [KB]
0,2564984
50,2566732
150,2567396
250,2569144
351,2569204
451,2569924
552,2571860
652,2589348
753,2591620
853,2592104
954,2594196
1054,2601288
1155,2605196
1255,2613312
1356,2614456
1456,2617356
1557,2619940
1657,2620728
1758,2622888
1858,2624336
1958,2626436
2059,2653204
2160,2673932
2260,2670796
2360,2677920
2461,2683892
2561,2685696
