Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,2.798,2.798,screen dark,1.6545920061839998
0,2.798,2.798,wifi running,0.25622407914832246
0,2.798,2.798,phone_scanning,0.21411206951063164

