Time  [ms],Memory Usage [KB]
0,2450748
106,2458836
206,2466240
307,2482952
409,2486064
507,2495440
608,2497496
708,2500736
809,2519152
909,2520828
959,2521076
1060,2520420
1160,2522056
1260,2523492
1361,2525456
1461,2535688
1561,2538004
