Time  [ms],Memory Usage [KB]
0,2544656
100,2524752
200,2528344
302,2527192
402,2528800
502,2528596
603,2531460
703,2549920
803,2551268
907,2551928
1004,2553792
1104,2563804
1205,2565280
1305,2569520
1405,2578908
1506,2582216
1607,2581156
1707,2585488
1808,2589388
1912,2586012
2008,2586856
2109,2589988
2209,2590508
2309,2591708
2410,2591356
2510,2593804
2611,2598212
2711,2598200
2811,2599804
2912,2615312
3012,2619244
3112,2619748
3213,2621824
3313,2614620
3414,2616644
3514,2618504
3615,2620080
3715,2623680
3815,2619844
3915,2621968
