Time  [ms],Memory Usage [KB]
0,2591860
100,2593160
201,2594788
301,2596060
401,2596684
502,2598896
603,2592100
704,2595028
804,2606200
905,2610396
1006,2608828
1105,2608436
1206,2608756
1306,2617368
1407,2621120
1508,2625380
1608,2625708
1709,2625384
1809,2628264
1910,2632000
2010,2631952
2111,2631880
2211,2635348
2313,2638884
2413,2640844
2513,2638888
2614,2640912
2714,2640452
2814,2642064
2914,2642516
3015,2646272
3115,2649640
3216,2653524
3315,2658164
3416,2673392
3516,2677984
3617,2678760
3717,2678316
3821,2673528
3919,2676012
4020,2678540
4120,2679076
4220,2681512
4322,2683640
