Time  [ms],Memory Usage [KB]
0,2434568
100,2432056
200,2434204
302,2432996
401,2434984
502,2435248
601,2437576
702,2455140
803,2457324
903,2458452
1003,2459840
1103,2448616
1203,2451920
1304,2456292
1405,2464012
1511,2468860
1605,2468000
1705,2466608
1806,2466652
1906,2469364
2007,2470136
2107,2470700
2207,2474176
2308,2474216
2408,2476888
2508,2477628
2608,2476628
2709,2478412
2810,2481900
2910,2484328
3010,2500072
3110,2501032
3211,2502480
3311,2494308
3412,2492816
3512,2495356
3613,2497584
3714,2498644
3814,2500784
3915,2501764
4015,2502932
4117,2514576
4217,2536788
