datetime,cpu
Sun Oct 18 01:51:56 GMT 2020,27
Sun Oct 18 01:51:57 GMT 2020,27
Sun Oct 18 01:51:57 GMT 2020,27
Sun Oct 18 01:51:57 GMT 2020,27
Sun Oct 18 01:51:57 GMT 2020,27
Sun Oct 18 01:51:57 GMT 2020,27
Sun Oct 18 01:51:58 GMT 2020,27
Sun Oct 18 01:51:58 GMT 2020,27
Sun Oct 18 01:51:58 GMT 2020,27
Sun Oct 18 01:51:58 GMT 2020,27
Sun Oct 18 01:51:59 GMT 2020,27
Sun Oct 18 01:51:59 GMT 2020,27
Sun Oct 18 01:51:59 GMT 2020,27
Sun Oct 18 01:51:59 GMT 2020,27
Sun Oct 18 01:51:59 GMT 2020,27
Sun Oct 18 01:52:00 GMT 2020,27
Sun Oct 18 01:52:00 GMT 2020,27
